Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
6500                     4.11487736582756         13593591                 -9.355307512838351       2050                     -3.957729118329277       32                       6.51426027199967e-06     1306701                  -0.9638103595623126      6507501                  -0.0013043755            0.36129022               6.1812093e-06            1.5454184                34.498875                
6550                     4.146513884133763        13698141                 -9.318720820286844       2050                     -4.1446566226504675      32                       6.434278891639626e-06    1316751                  -0.9767927385114885      6557551                  -0.0025842628            0.35836387               3.0748088e-05            1.5583357                83.83217                 
6600                     4.178159401946598        13802691                 -9.321777361344463       2050                     -4.308548005671137       32                       5.919662934371192e-06    1326801                  -0.9849811443439374      6607601                  -0.004728202             0.3442326                0.0017403456             1.5716277                58.23475                 
6650                     4.2098351516326264       13907241                 -9.333742108539717       2050                     -4.521660576574159       32                       6.131980734974591e-06    1336851                  -0.990322360744724       6657651                  -0.002779621             0.34998906               0.000128508              1.5734388                54.559944                
6700                     4.241502422094345        14011791                 -9.365577599138154       2050                     -4.100697775056138       32                       6.004859257804517e-06    1346901                  -0.977356810669799       6707701                  -1.918419e-05            0.34690177               0.004004956              1.5662314                39.434315                
6750                     4.273142259783215        14116341                 -9.421071883273          2050                     -4.257217462304905       32                       6.029981800090911e-06    1356951                  -0.9835757504214535      6757751                  0.0012543466             0.3470255                0.0017246922             1.5801933                122.9966                 
6800                     4.304789151681794        14220891                 -9.406545204148639       2050                     -4.603905611823354       32                       6.4160752420624094e-06   1367001                  -0.979606148246285       6807801                  0.009638257              0.35770258               0.0035176624             1.5654104                44.83879                 
6850                     4.336441099378797        14325441                 -9.3198745508691         2050                     -3.899180713794784       32                       6.056487425902293e-06    1377051                  -0.9983644895143918      6857851                  0.0026629234             0.3477854                0.001276755              1.5776346                66.9667                  
6900                     4.368073936568366        14429991                 -9.379268682281843       2050                     -3.5147479823869374      32                       6.278203591815571e-06    1387101                  -0.987880893520542       6907901                  -0.0020662812            0.3544149                0.0020254913             1.5640213                57.30558                 
6950                     4.399743622938792        14534541                 -9.350023924700258       2050                     -4.345431507026793       32                       6.384805854947413e-06    1397151                  -0.9890340372518107      6957951                  0.0043536453             0.35733414               0.0013242895             1.5732455                75.31638                 
7000                     4.431385231547885        14639091                 -9.34714904401244        2050                     -4.138986416307406       32                       6.181837768474622e-06    1407201                  -0.9724600350821054      7008001                  0.0031882648             0.35173908               0.0017850386             1.5721197                94.31164                 
7050                     4.463020035823186        14743641                 -9.283765238748533       2050                     -4.381110922169989       32                       6.509428746553499e-06    1417251                  -0.9725610083276099      7058051                  0.0010485438             0.36042273               0.0056970534             1.5665135                50.81841                 
7100                     4.494656089146932        14848191                 -9.326698768103695       2050                     -3.6634910818445596      32                       6.094283600388771e-06    1427301                  -0.9878647353622939      7108101                  -0.004313098             0.34922433               0.0012283839             1.571099                 101.190544               
7150                     4.526322436001566        14952741                 -9.425605523007876       2050                     -3.523907561616708       32                       6.460910778844831e-06    1437351                  -0.9834856915545392      7158151                  -0.0009481025            0.35958686               0.006040574              1.571169                 130.682                  
7200                     4.557957084510061        15057291                 -9.404985614242179       2050                     -4.237638116987114       32                       6.28748727934574e-06     1447401                  -0.9836620288890797      7208201                  -0.004190431             0.35425937               0.0030742239             1.5778074                73.53629                 
7250                     4.589566738539272        15161841                 -9.381356040679119       2050                     -4.354243323055852       32                       6.205411581554223e-06    1457451                  -0.9830147269722465      7258251                  0.0020602318             0.35218903               0.0005119696             1.5816802                74.64953                 
7300                     4.62117371280988         15266391                 -9.362009965527456       2050                     -4.053469840707527       32                       6.3362832537931e-06      1467501                  -0.9783533117273352      7308301                  -0.004060882             0.35579023               0.00070929044            1.5749251                72.065094                
7350                     4.652807024187512        15370941                 -9.33309655101636        2050                     -4.261490854189684       32                       6.256216733869332e-06    1477551                  -0.9813008646626811      7358351                  0.0017010311             0.35398048               0.0016921234             1.5761403                85.6237                  
7400                     4.684465636279848        15475491                 -9.330391598294769       2050                     -4.067870870178737       32                       6.691784950075161e-06    1487601                  -0.9792263400661838      7408401                  -0.0050021997            0.36536008               0.003199603              1.5710055                89.78217                 
7450                     4.716073105931282        15580041                 -9.382052846561837       2050                     -4.043291055216636       32                       6.455320526674316e-06    1497651                  -0.9761356807255245      7458451                  -0.002698954             0.35962802               0.0003141864             1.563915                 54.19869                 
7500                     4.747755389677153        15684591                 -9.281436125457892       2050                     -3.7503477427236303      32                       6.244432144052354e-06    1507701                  -0.9789439076548452      7508501                  0.004770931              0.3531402                0.00037784257            1.5636787                39.798134                
7550                     4.779751264519161        15789141                 -9.343310124244958       2050                     -4.26996873266974        32                       6.566330934156529e-06    1517751                  -0.9658937254152098      7558551                  0.0035217977             0.36225998               0.0046748123             1.5556543                35.286003                
7600                     4.811449155807495        15893691                 -9.347325576322943       2050                     -4.223133448844624       32                       6.42039535094553e-06     1527801                  -1.00396728515625        7608601                  0.0033034892             0.35842162               0.00078656606            1.5892586                47.238415                
7650                     4.843026679555575        15998241                 -9.39564028505452        2050                     -4.239655796558208       32                       6.238155562745694e-06    1537851                  -0.9773376038024476      7658651                  0.0028314588             0.35233667               0.0032600828             1.5782827                87.6235                  
7700                     4.8749691925446195       16102791                 -9.272741506676658       2050                     -4.584950007498133       32                       6.375178713258819e-06    1547901                  -0.9777127779447116      7708701                  0.0028553535             0.3571258                0.0001913214             1.5631572                83.65503                 
