Iteration                Wall_Time                Samples                  Train_Return             Train_Paths              Test_Return              Test_Paths               Critic_Loss              Critic_Steps             Actor_Loss               Actor_Steps              Adv_Mean                 Adv_Std                  Adv_Weights_Min          Adv_Weights_Mean         Adv_Weights_Max          
13550                    11.797937995725208       29693888                 282.21589367102024       569                      282.9954970547508        32                       0.0010292718168532493    2892331                  -0.6714862036326575      14434383                 0.005630221              4.4543824                1.9943418e-06            3437.4385                108513190.0              
13600                    11.838360686633322       29801797                 283.20553564486744       579                      282.4718412159903        32                       0.0015019644605051173    2902839                  -0.6210567296673687      14486816                 0.1535183                5.5707655                8.301285e-13             2.351596                 19302.2                  
13650                    11.879948159588707       29911188                 284.7692769555388        560                      277.9290218101792        32                       0.0010877245921267276    2913492                  -0.6259723450995681      14539981                 0.04682135               4.53256                  2.7910303e-08            2390.6377                63644560.0               
13700                    11.920700989166896       30019423                 280.60432467219016       584                      274.1595616519974        32                       0.0024585884008834612    2924029                  -0.4954109343874502      14592566                 -0.18602423              6.840567                 1.1953628e-11            158.71762                6030836.0                
13750                    11.961638620032204       30128651                 282.1623994628359        588                      276.3232099267385        32                       0.00124357487553748      2934661                  -0.5969754996090096      14645634                 -0.31698972              4.848258                 2.4181043e-08            12033.236                245376900.0              
13800                    12.002549788951875       30237534                 283.5603379634358        599                      280.22714258629253       32                       0.0013805576295496148    2945261                  -0.6163524773992926      14698532                 0.14728458               5.149903                 1.3453904e-15            3.5658014                41536.66                 
13850                    12.042753080924353       30344785                 283.3762990136474        574                      289.07933676827406       32                       0.0012974263383791996    2955702                  -0.6178456105442433      14750648                 0.19950156               5.018089                 1.8728483e-15            39530.266                970580740.0              
13900                    12.08387378818459        30453613                 280.706742772628         575                      288.43598694072983       32                       0.0022995761542950036    2966296                  -0.5960967441774764      14803530                 0.3641049                6.9509726                2.8257807e-10            2.7787323                19288.875                
13950                    12.124297445747587       30561730                 283.4452920136162        584                      269.82867915723216       32                       0.0017166203456305562    2976818                  -0.6382922535211267      14856060                 -0.23044373              5.94769                  6.3540423e-10            768.35254                19767676.0               
14000                    12.165057591001192       30670330                 279.0007429306625        588                      288.9636472712179        32                       0.0024423193240511246    2987389                  -0.577841487567245       14908827                 0.12926388               6.9891415                3.1973204e-12            6.9000363                93070.67                 
14050                    12.20519709567229        30778336                 284.415438386389         597                      274.6365919404083        32                       0.0013766173706498256    2997903                  -0.6087574812150512      14961296                 0.31380165               5.1241503                5.348211e-14             393.5092                 12241158.0               
14100                    12.246214562389586       30886429                 283.3040176947715        595                      287.70895374221675       32                       0.0019817378720626455    3008426                  -0.563654777911721       15013813                 0.15484978               6.1452255                3.2352715e-14            10.239085                213125.23                
14150                    12.286808405915895       30994691                 281.7687735121475        589                      297.20439201308216       32                       0.0019141063777678605    3018967                  -0.5653099193415075      15066414                 -0.120563075             6.193874                 6.765626e-13             46.444317                786821.75                
14200                    12.326838867995473       31102749                 285.5859958203394        611                      282.0770322065579        32                       0.0007347227432406866    3029483                  -0.6501876052694899      15118902                 0.30222332               3.7716227                0.0011458432             291.2546                 11086504.0               
14250                    12.367144272459878       31211374                 285.4247727609106        592                      286.09140437475634       32                       0.0008725903001249112    3040060                  -0.6817624130037292      15171677                 -0.13680871              4.003198                 1.9463092e-05            61.349274                1249007.6                
14300                    12.406962910228305       31318522                 284.61075598254047       592                      284.4040848759191        32                       0.0012249841246494027    3050493                  -0.6209039830449802      15223729                 -0.376852                4.9336214                1.4262277e-13            371879.78                13622746000.0            
14350                    12.447348520358403       31426550                 285.68255357286          589                      286.533990755696         32                       0.000891548594789642     3061011                  -0.668799038591056       15276214                 -0.31226924              4.243424                 4.2160063e-06            755.0816                 24051742.0               
14400                    12.48721532093154        31533916                 283.45420903659476       600                      290.19910364952347       32                       0.0012889538033335817    3071459                  -0.6143644293578263      15328368                 -0.35493138              5.1528                   3.8666715e-15            2.9245203                18791.73                 
14450                    12.527363927894168       31641587                 284.78116934945547       597                      289.36926420249387       32                       0.0011105293381041374    3081941                  -0.6300527419379235      15380675                 -0.037327707             4.6941576                2.010651e-17             1061.0214                43861024.0               
14500                    12.56730336440934        31749311                 285.52508728454643       605                      290.1104466417492        32                       0.0007438873915079003    3092428                  -0.6933661879648582      15433004                 0.009066253              3.732774                 2.397353e-05             6.4710617                28450.754                
14550                    12.607482370667988       31857331                 282.5983775326956        588                      288.344663739315         32                       0.0016408446289244152    3102943                  -0.5423444209208015      15485483                 -0.046440076             5.5909305                1.9832234e-10            8.610528                 180763.73                
14600                    12.647531140512891       31964815                 282.64576694190026       594                      291.6455782049681        32                       0.0017080920584061567    3113406                  -0.6229025610303598      15537700                 0.045155656              5.619981                 2.0205547e-13            564.80176                11920519.0               
14650                    12.687473114265336       32071902                 284.36569065471315       580                      287.9489009985076        32                       0.0018219593912363052    3123831                  -0.6243856499879576      15589729                 0.006919562              5.760749                 1.3640944e-09            2401.0417                46996184.0               
14700                    12.72775861799717        32179864                 283.85714643998125       591                      272.0815615413702        32                       0.0010130894012176073    3134342                  -0.6702228719036283      15642184                 -0.09464655              4.4312496                2.4077874e-05            9.565888                 75143.055                
14750                    12.767472599347432       32286816                 284.0476332944938        595                      287.3974069297533        32                       0.0008866988604341573    3144754                  -0.7005896093360932      15694140                 0.12584414               4.107259                 4.1352656e-08            5.0837317                31797.855                
14800                    12.807603800363012       32395153                 282.6936357961402        602                      281.6150409729181        32                       0.002788489883385816     3155298                  -0.5779867524082221      15746770                 0.4282944                7.2192817                4.567098e-13             332.31076                10229548.0               
14850                    12.847625238696734       32502933                 281.7720349568753        598                      283.1929709884592        32                       0.001416953473255552     3165788                  -0.6293196107466308      15799131                 0.3022652                5.259815                 8.3570907e-14            2.9562724                5182.7847                
14900                    12.887958644429842       32611005                 284.84728679930106       589                      298.1431074484083        32                       0.0010333385495912462    3176310                  -0.6471175347429099      15851635                 -0.28671986              4.432365                 5.0084047e-13            601.16437                18907582.0               
14950                    12.928003346920013       32719171                 283.0217232222225        607                      284.6191077502973        32                       0.0013087157270695903    3186839                  -0.6621079217819941      15904180                 -0.045893174             5.034971                 6.098979e-10             16.171886                479009.34                
15000                    12.967745595508152       32826655                 284.2284222456797        598                      289.82981450764277       32                       0.0011149162755293004    3197305                  -0.6527637556487439      15956397                 -0.22270787              4.6634293                2.0666352e-11            189870.66                9401797000.0             
15050                    13.008044648766518       32935079                 284.7544680773471        594                      287.7171891379643        32                       0.0011393306510789054    3207861                  -0.6522940932906609      16009073                 0.1188179                4.7323585                4.6126145e-12            807.5885                 22732416.0               
15100                    13.04814260105292        33043219                 286.68681651793634       606                      289.44306772803236       32                       0.0011809949264969936    3218387                  -0.602974598019622       16061604                 0.34078732               4.765326                 1.3385768e-15            3.0860958                66063.05                 
15150                    13.08880592180623        33153117                 281.61376442441946       612                      285.4868968798106        32                       0.003143993974889366     3229086                  -0.5055161782905127      16114991                 -0.11091519              7.7018037                1.1714278e-09            9.188611                 260932.56                
15200                    13.128928755521775       33260834                 280.3301528819289        597                      280.797699528259         32                       0.002684399279581237     3239570                  -0.5883250218915763      16167318                 -0.21427697              7.2933264                1.3099316e-09            18.74802                 355387.47                
15250                    13.168697272936503       33368647                 281.1066455995347        614                      286.465770231305         32                       0.0017498347621697646    3250063                  -0.6410382784329928      16219686                 0.06723589               5.939998                 9.744588e-12             4.2741337                37279.305                
15300                    13.208694763845868       33476203                 284.39277952963164       594                      286.1943318845641        32                       0.0015158968643077368    3260534                  -0.5933402859131572      16271936                 -0.075922705             5.389181                 7.20697e-14              1813.4878                57813680.0               
15350                    13.24896613544888        33584851                 283.3973673190808        604                      284.7704107911734        32                       0.0016422930593584099    3271110                  -0.6326701246847318      16324715                 0.008229559              5.6660185                1.3387951e-13            10.819252                160240.38                
15400                    13.289520616001553       33693077                 280.7538589260064        574                      278.46975678536603       32                       0.0018004390597343445    3281647                  -0.6096375122070312      16377304                 0.053700726              5.935979                 1.0052821e-11            9.864475                 123980.97                
15450                    13.329542192154461       33800245                 285.3342855019953        590                      293.2958211971528        32                       0.0013661944980256295    3292083                  -0.6074810339554815      16429366                 -0.14542975              5.185288                 3.5644234e-14            4100.983                 133084820.0              
15500                    13.369290856851471       33907832                 285.30041343307937       608                      277.77991087191225       32                       0.0009680936256280312    3302554                  -0.6550288260155497      16481627                 -0.08912514              4.3079796                2.3330697e-08            14.473455                185698.34                
15550                    13.410069028602706       34017604                 283.75121586384233       590                      290.04361515162174       32                       0.0014098436353309303    3313242                  -0.6218156586423444      16534964                 0.36629593               5.178484                 1.24513335e-14           3899.8628                128269170.0              
15600                    13.45067524360286        34125896                 283.7818255531224        588                      284.91268417302945       32                       0.002109551013902176     3323787                  -0.5623313697223681      16587581                 0.2172275                6.2883353                1.2335759e-11            151.92038                3296819.0                
15650                    13.490652496616045       34233749                 282.76893597522627       600                      287.3145673599283        32                       0.002121366427413055     3334289                  -0.5577513337028592      16639975                 0.06572086               6.360294                 1.3948118e-12            10.18999                 164954.95                
15700                    13.531334923638237       34342787                 284.7010826814519        602                      288.00161630525224       32                       0.0009685379068998364    3344902                  -0.6191998053366868      16692946                 -0.19101977              4.3096194                1.6258012e-10            1437.3815                68499260.0               
15750                    13.571090577907032       34449424                 285.60128882580807       598                      292.6808206942157        32                       0.0011953388765660298    3355278                  -0.6008071617886589      16744748                 -0.12803575              4.931268                 1.6821112e-12            750.6566                 14835099.0               
15800                    13.611551943355137       34558518                 283.2208563901796        604                      267.52667689216076       32                       0.0009266087229217963    3365896                  -0.6757070321791746      16797745                 -0.06873028              4.2082267                0.00013595575            1288.6244                43921216.0               
15850                    13.651089209914208       34665115                 284.7844451039822        594                      289.60153622554884       32                       0.0007620449637023496    3376274                  -0.6520220223119704      16849531                 0.17368315               3.965318                 2.3598984e-06            15.229591                343627.16                
15900                    13.691239191823536       34773404                 286.49301686614143       600                      291.03462868466295       32                       0.0007871505760011219    3386816                  -0.7050523248337607      16902137                 0.11387395               3.9876819                0.0012019166             17.70085                 324148.25                
15950                    13.731341259148385       34881753                 285.46675585428704       608                      286.010159332725         32                       0.0009810446390827884    3397362                  -0.6408671813252371      16954771                 -0.18850999              4.340735                 1.4073831e-15            8.255575                 257191.39                
16000                    13.771434115701252       34990250                 284.45697040052517       609                      289.12281808243006       32                       0.0019012418660250578    3407921                  -0.5830110279536339      17007474                 0.06027544               5.9438686                9.590292e-12             2.805696                 33710.215                
16050                    13.810992723504702       35097633                 286.2941280086052        611                      288.3715704572285        32                       0.001557822238671388     3418374                  -0.600648636208441       17059634                 -0.09942341              5.4473753                4.2282157e-15            1.6113517                2423.5503                
16100                    13.850823732746973       35204897                 282.8323331103695        610                      287.2844281880552        32                       0.0019140772703217298    3428814                  -0.58371502161026        17111732                 0.10219563               6.135589                 1.7404256e-13            14.506402                192798.19                
16150                    13.890108145607842       35311554                 286.14433183767756       607                      290.6027719595866        32                       0.0009521160806928362    3439193                  -0.6425377358581422      17163541                 0.020761574              4.322375                 9.2798296e-17            2.282094                 10920.9795               
16200                    13.929702826208539       35419302                 285.52474747887385       615                      288.9770144662657        32                       0.0010525528250671014    3449677                  -0.5844147770579269      17215876                 -0.073915675             4.559773                 4.8712107e-17            1.7627907                1950.8273                
16250                    13.968977684775988       35526242                 284.9803346258541        609                      286.45350780866335       32                       0.001659579682007931     3460086                  -0.5894853295382978      17267816                 -0.051249858             5.6850066                3.733717e-14             2.864324                 20974.27                 
16300                    14.008613887826602       35633059                 285.97950072721306       599                      285.56714633902914       32                       0.0005890745669603348    3470481                  -0.6528241014856053      17319703                 -0.10742175              3.4598482                9.709585e-05             843.77856                27819260.0               
16350                    14.048162167270979       35740296                 285.8770656872693        611                      284.73498248425165       32                       0.0007524456076778716    3480922                  -0.6301255750970132      17371797                 -0.2420833               3.9139645                6.4003668e-12            3608.026                 178499330.0              
16400                    14.088218172060119       35848012                 285.7141269454728        605                      282.7599593911442        32                       0.0007924003780167987    3491408                  -0.6768884220033744      17424120                 -0.018084196             3.9403484                8.840029e-05             41.586914                957329.6                 
16450                    14.128307532601886       35956116                 285.59836545312334       597                      286.0028056957161        32                       0.0008325885998810961    3501930                  -0.6778470376380404      17476640                 0.049999904              4.175908                 2.1751578e-08            21.444254                423792.34                
16500                    14.167828857302666       36064090                 286.6086183632722        616                      276.2963105440844        32                       0.0005767789223919744    3512438                  -0.6943235647088688      17529082                 0.010927441              3.4138162                0.00491752               3.979766                 32962.184                
16550                    14.207457429700428       36171519                 284.18433093025453       606                      287.76427049835286       32                       0.0008316829199213618    3522897                  -0.6774281014641412      17581269                 -0.12424706              4.143126                 6.026814e-12             2.549371                 6542.0195                
16600                    14.247409295770858       36279144                 283.3164254352396        604                      288.6894699224413        32                       0.001916380865233285     3533374                  -0.5775950191585162      17633549                 0.45795882               6.234947                 1.1716293e-12            16.1501                  169466.9                 
16650                    14.287720921238263       36387754                 284.1889371438703        596                      291.70445649542614       32                       0.0014942732567970569    3543947                  -0.6095285894327642      17686314                 0.061207328              5.357049                 2.19232e-14              782.17194                17554626.0               
16700                    14.327724969585736       36495551                 283.79916711891343       602                      284.99077586361796       32                       0.0012162128606667886    3554442                  -0.6183096169275856      17738681                 0.2683083                4.913048                 1.7026357e-14            377.59442                18195802.0               
16750                    14.367692703869608       36603454                 285.97356630859275       599                      275.98708491179696       32                       0.0011941496696737078    3564946                  -0.6500457027626392      17791098                 0.043081794              4.8045173                2.3499105e-16            727.66284                15000154.0               
16800                    14.407587949567372       36711101                 285.6369444682317        599                      276.8401549402221        32                       0.0009343327567128852    3575425                  -0.7038727713103342      17843392                 0.19458222               4.3890376                7.584141e-09             20.48898                 392835.22                
16850                    14.448525700370471       36820333                 283.04077521844016       591                      288.27046018353667       32                       0.0010283905178753298    3586060                  -0.6254046246722028      17896468                 0.1523194                4.4362216                5.071834e-16             16.162533                279130.44                
16900                    14.488517275916205       36928548                 282.0643495752786        609                      287.27137097719896       32                       0.0027726511448477775    3596592                  -0.5652366748754529      17949036                 0.10425842               7.224909                 8.151064e-11             30.797182                543908.0                 
16950                    14.528370476762454       37035419                 281.98599340054113       595                      287.95427967325725       32                       0.0014297936884862072    3606993                  -0.6357797076952019      18000954                 -0.46255362              5.277402                 3.9130588e-14            122.331894               3503553.2                
17000                    14.568288363748126       37143193                 281.1195932933948        601                      272.1606467052604        32                       0.0019785491431631693    3617483                  -0.5892755389213562      18053306                 0.30099654               6.226352                 8.4556785e-11            11.193815                228788.5                 
17050                    14.607964631782638       37250235                 284.21350283310886       592                      264.51637302736094       32                       0.0011384451534689926    3627903                  -0.6443667958228758      18105305                 -0.21315935              4.67698                  2.3461318e-15            3.1024067                13921.998                
17100                    14.64787623418702        37357469                 285.3077566882456        600                      289.02359516633953       32                       0.0009330391190772833    3638344                  -0.7022590743862127      18157400                 0.31899276               4.4394307                1.417913e-11             83.22639                 2155724.0                
17150                    14.687805216312409       37465196                 283.85120245924895       603                      285.1732793403862        32                       0.001627618446946144     3648829                  -0.5680277643580065      18209729                 -0.19286428              5.7048726                6.443181e-14             2.173385                 11315.515                
17200                    14.7281363427639         37574044                 280.84726190149564       598                      290.48162836187623       32                       0.0018425490368496288    3659423                  -0.5862117972126649      18262612                 -0.41466093              6.0327616                6.135899e-13             136.27856                2634694.8                
17250                    14.768648134801122       37682980                 284.7186464907281        601                      286.99054779929986       32                       0.0010007468696970206    3670027                  -0.5930670406866578      18315533                 -0.42729896              4.392144                 3.6376103e-18            84.89657                 2886067.2                
17300                    14.808105285962423       37789907                 285.14316274136064       611                      289.50740367221346       32                       0.0019391445971246976    3680432                  -0.5277919293876184      18367471                 -0.13310167              6.2713513                4.581455e-11             1114901700000.0          5.5345936e+16            
17350                    14.848020114964909       37898059                 283.5804063517299        611                      285.214648278182         32                       0.0020829415151858216    3690959                  -0.5614552217371324      18420006                 0.121896744              6.3651896                2.445908e-12             4957765600000000.0       2.4581593e+20            
17400                    14.888305717243089       38006213                 284.4370754427719        598                      290.1294006399804        32                       0.0014440480252386819    3701488                  -0.6284062555121119      18472548                 0.26586753               5.315815                 4.4347676e-15            22.552412                753960.56                
17450                    14.928457270198399       38113659                 284.7605980734694        589                      285.82772943118204       32                       0.0010702835959057475    3711949                  -0.6606782627016834      18524749                 0.269989                 4.5133195                5.9857327e-12            34945.234                1179550300.0             
17500                    14.96839417219162        38221062                 282.774519027205         599                      282.2510130968754        32                       0.00125327853146445      3722406                  -0.6174547545303254      18576923                 0.5044139                5.0623226                3.067875e-11             233.51276                8658478.0                
17550                    15.008167996406556       38328273                 284.1984814284004        598                      293.7593734975814        32                       0.0017082826393406566    3732842                  -0.5850968360900879      18629004                 0.00340762               5.752002                 2.6881263e-14            3.0420496                43990.69                 
17600                    15.047818382845984       38435707                 287.5443320967956        611                      286.5822494957538        32                       0.0013184839516729857    3743300                  -0.6150163052800649      18681188                 0.03800461               5.166368                 3.6060715e-16            2.2032788                20024.098                
17650                    15.087296428812875       38542272                 284.571135899986         603                      285.65304831540203       32                       0.0007679404247374761    3753672                  -0.6608996791694001      18732947                 0.0018946723             3.9807234                2.2343975e-05            65924.766                1333674500.0             
17700                    15.12703507701556        38650239                 285.0406980966558        614                      286.5891150165661        32                       0.0012751057528067327    3764180                  -0.5821703629793177      18785392                 0.1029949                4.9985847                7.085283e-14             178.27449                5120931.0                
17750                    15.16680790828334        38758323                 284.4698131596286        613                      286.1083748744364        32                       0.0011362647898843356    3774697                  -0.6203839591379916      18837895                 -0.131438                4.572589                 3.6260616e-11            63819.09                 2921743600.0             
17800                    15.206685847706265       38866396                 283.9751237695064        604                      287.6477491781522        32                       0.0025213670162927537    3785216                  -0.42817165785681305     18890395                 0.059462275              7.0409794                1.4713902e-11            2236.0247                41481500.0               
17850                    15.246549617913034       38974703                 284.0521351767585        611                      285.1258973722497        32                       0.0015249597174780709    3795757                  -0.5928401692708334      18943001                 -0.42209625              5.348839                 6.8910963e-13            7598.436                 248707260.0              
17900                    15.286741956075032       39083240                 283.19401346886815       596                      285.99645474417974       32                       0.001278863711790605     3806322                  -0.6539481194142874      18995730                 -0.05513327              4.8695235                6.9469723e-13            1213.4017                37764010.0               
17950                    15.327483793232176       39191970                 282.4183980214934        591                      284.94794008051025       32                       0.002495063951721898     3816905                  -0.5550309501463938      19048556                 -0.36877096              6.937995                 1.2917733e-11            6.0899076                103743.51                
18000                    15.367484443518851       39299882                 283.2616713357302        602                      290.4970471360881        32                       0.0011572521089931616    3827412                  -0.6923966384695668      19100978                 0.021710547              4.9898562                2.5293632e-14            6339.4033                311451170.0              
18050                    15.4081922908624         39408835                 280.81723377338835       589                      281.85619376096054       32                       0.0019064839457122373    3838022                  -0.5963721553709098      19153918                 0.46775585               5.9249835                3.1236834e-12            96.41144                 1532550.8                
18100                    15.448497590488858       39517670                 282.9921298024717        608                      294.92565558439503       32                       0.001485811494221197     3848619                  -0.6535009057640025      19206788                 0.3305389                5.4076524                2.5520083e-14            5.4064655                25511.07                 
18150                    15.488230465650558       39625429                 281.9948228645385        610                      285.2141091258776        32                       0.001388491080899544     3859105                  -0.6059293756362599      19259133                 -0.022007378             5.303564                 1.6267679e-15            1.9464132                2590.0                   
18200                    15.52795215467612        39732645                 283.6914992356423        592                      287.1137628370851        32                       0.0022092948497181206    3869543                  -0.578944582145167       19311219                 -0.30127886              6.5162406                1.8292722e-11            11.513433                295717.34                
18250                    15.567690533399581       39840093                 284.1979870741377        602                      292.5146003456336        32                       0.0014030075688877017    3880003                  -0.6050415612701187      19363413                 0.3937647                5.2061977                1.7239262e-13            25.290533                635067.44                
18300                    15.60727659298314        39946974                 283.3288003908543        610                      290.1578175776452        32                       0.0023520227888940088    3890409                  -0.5410432375117813      19415327                 -0.30662933              6.737079                 2.8864579e-11            1.8237864                5033.1094                
18350                    15.646806749039227       40054053                 285.0731193794396        594                      296.0875524280924        32                       0.0007856975902210582    3900833                  -0.7103211680475504      19467349                 0.2468237                4.0235043                0.0015358862             18.81096                 456265.16                
18400                    15.686532518996133       40161140                 285.6497537768291        595                      280.38315084711724       32                       0.0009146521537049303    3911259                  -0.6679421251217137      19519374                 0.015330866              4.3238955                2.6654079e-17            2.0570245                1156.2872                
18450                    15.72626889983813        40268900                 284.4996307433927        611                      275.1674481355167        32                       0.001571380717742846     3921751                  -0.5839348135068435      19571718                 0.054189812              5.5106792                2.3882315e-13            7.35782                  141079.45                
18500                    15.76620249695248        40376484                 284.77538513281274       607                      292.07618117904116       32                       0.00133377092855948      3932223                  -0.5904885751229746      19623980                 0.108815536              5.1191683                3.979452e-14             6.00755                  53873.957                
18550                    15.80597717040115        40484431                 282.49960370607664       615                      287.86286858353844       32                       0.0007771995750445764    3942731                  -0.6899785606606492      19676413                 0.29005224               3.8385978                0.00068265386            7968.2095                391785200.0              
18600                    15.84561636255847        40591397                 285.14147223456223       600                      288.47570371402566       32                       0.0013755434896887803    3953145                  -0.601884696348306       19728374                 -0.06379697              5.1958117                3.226904e-13             174.82828                4730534.5                
18650                    15.885194496446186       40698586                 286.07371371372335       609                      284.86484183227066       32                       0.0017659437428250838    3963574                  -0.5745403965124103      19780440                 0.04837953               5.964343                 3.404119e-13             38.8344                  461916.97                
18700                    15.925458965963788       40806956                 284.54003248448225       602                      283.7192547443252        32                       0.0012749348367963517    3974123                  -0.6424627360507581      19833086                 0.08639229               4.979523                 4.1443493e-14            3543.8645                160022540.0              
18750                    15.966654804415173       40915478                 281.8753848477382        586                      286.1893383360357        32                       0.0017660788251358328    3984687                  -0.5812600577387829      19885811                 -0.089982376             5.8604593                9.8687754e-14            20.449305                376798.25                
18800                    16.006515756845474       41023015                 283.7670745151124        601                      287.8178800239905        32                       0.0013331613966808228    3995158                  -0.6169592249636275      19938050                 -0.24487104              5.0129046                1.3274774e-13            37.50664                 603010.25                
18850                    16.04799110783471        41131754                 279.7639399561345        574                      284.8869301994429        32                       0.0019760985138281336    4005746                  -0.61665874037296        19990890                 0.11459069               6.221927                 1.8517002e-11            88.90599                 2661580.8                
18900                    16.08868383453952        41239859                 283.74386089349133       594                      286.8456324391274        32                       0.00112786714997247      4016269                  -0.6630210769410664      20043414                 0.5832875                4.6914597                5.9808565e-13            2.437571                 10005.896                
18950                    16.12850520696905        41347676                 284.82725994821726       605                      289.93070661047926       32                       0.0009167845466454041    4026765                  -0.7034051217853611      20095785                 0.113004744              4.1660385                1.0289668e-07            30.577457                487549.9                 
19000                    16.16891572362847        41455624                 285.4333962957717        594                      286.9022946586631        32                       0.0015908090524303102    4037269                  -0.5975427803654945      20148225                 -0.15523298              5.4924464                1.5301927e-12            673.18146                20190226.0               
19050                    16.20912246035205        41563579                 282.3476615867031        601                      287.15231655153815       32                       0.0025938644793361285    4047779                  -0.5698283920940171      20200669                 0.496144                 7.09509                  2.019737e-10             5.7147017                86676.734                
19100                    16.249055270221497       41671397                 286.30561138264585       604                      286.6327552267836        32                       0.0007915183704855158    4058271                  -0.6787237699798476      20253042                 -0.14992772              3.9289558                3.095854e-06             221137630.0              10986318000000.0         
19150                    16.289982549879287       41780598                 285.67392561193304       606                      287.6708853052164        32                       0.0009009987857211289    4068899                  -0.6596805526915774      20306089                 -0.15328038              4.3660808                2.8990341e-06            6200.581                 228299760.0              
19200                    16.331040325429704       41889343                 282.9473634798809        597                      292.59303307936716       32                       0.0017441105670653856    4079486                  -0.6107858126280737      20358920                 0.4730993                5.8652215                6.488501e-11             63.358196                1675271.4                
19250                    16.370962804290983       41996816                 282.24294399328073       611                      290.4917253410056        32                       0.0015915622218297077    4089949                  -0.5988593298845043      20411123                 -0.27294874              5.4765463                2.3054993e-10            118383.51                4184414200.0             
19300                    16.412041257487402       42105525                 277.4082665061509        599                      287.1709700130505        32                       0.0033714750818177766    4100533                  -0.5568564707838645      20463938                 -0.622608                8.117646                 7.3383265e-11            9.563913                 56302.688                
19350                    16.452644795841643       42214259                 284.272317905647         616                      288.6584991474147        32                       0.0017310871142093265    4111118                  -0.5880421270591936      20516755                 -0.4378778               5.8257494                1.5280037e-14            3.4306688                28178.03                 
19400                    16.49237857474221        42321919                 285.2442804923871        620                      286.89487811139526       32                       0.000971556000593232     4121595                  -0.6528279781341553      20569042                 -0.2474279               4.367788                 1.911811e-10             98.23545                 4497532.0                
19450                    16.53215355839994        42429148                 283.00626304790285       609                      286.712009416711         32                       0.001283694262528301     4132030                  -0.6297720382462687      20621126                 -0.060822874             5.0261116                7.848795e-11             112.02803                2511443.2                
19500                    16.571619543035826       42536614                 287.61307083027674       617                      292.9021178557832        32                       0.000767341602680295     4142492                  -0.7114391736512313      20673322                 -0.19308856              3.8668                   0.00033234296            6.034099                 45699.914                
19550                    16.6111436376969         42643921                 281.7064334572679        612                      296.5318905904859        32                       0.0015176475048065186    4152937                  -0.614580078125          20725441                 -0.11929808              5.4604564                3.7926034e-13            36.953033                417787.44                
19600                    16.650827693806754       42751136                 286.81339254116966       615                      292.6108732246511        32                       0.0017580855976451527    4163369                  -0.5784471855788934      20777513                 -0.068655305             5.7759132                2.0519707e-13            158.54378                6208405.5                
19650                    16.690947259399625       42859300                 281.8719684219854        606                      280.07758981692746       32                       0.001555188971372386     4173897                  -0.5650056025896414      20830055                 0.31531674               5.4573727                4.1914345e-14            41.812305                1034267.56               
19700                    16.730925444695686       42966981                 283.96948317825115       605                      288.3985356092617        32                       0.0016812633636385896    4184377                  -0.5723841083583547      20882356                 0.13586733               5.6583853                5.771198e-12             64.65932                 2902484.8                
19750                    16.770880849957464       43074814                 285.14831370394364       604                      285.66083849527655       32                       0.0009707016604287283    4194875                  -0.6475612469464966      20934740                 0.25966996               4.3312836                7.551989e-18             11.433068                181642.98                
19800                    16.81029876927535        43182507                 282.62363033789427       622                      287.5797920771769        32                       0.001926692258013357     4205359                  -0.608080824137208       20987044                 0.08269914               5.996544                 1.8990216e-14            11.374126                323967.47                
19850                    16.849755561815368       43289728                 286.6341455340199        618                      287.31310300188954       32                       0.0005951006830586076    4215795                  -0.6517010006294431      21039122                 -0.26413217              3.4024415                0.00092034123            36.976315                985062.0                 
19900                    16.889878015319507       43398063                 285.3121730470603        618                      288.7569408762765        32                       0.0007359396236447188    4226336                  -0.7009381908310275      21091741                 -0.050864957             3.8657916                0.00021492469            653.25256                20158750.0               
19950                    16.92952024817467        43506148                 287.1838537859922        626                      288.5350580902553        32                       0.0006671670394448134    4236855                  -0.6980112515963041      21144236                 -0.036900748             3.8003058                0.00076983974            464235.5                 17395200000.0            
